ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Is_parent,Children,Day,Month,Quarter,Year,Monetary,Frequency,Tenure,T,Actual_Avg_Monetary,Actual_Purchases,Actual_cltv,CLTV_label,Cluster,Customer_Segment,Predicted_Avg_Monetary,Predicted_Purchases,Predicted_cltv,p_alive,p_not_alive
1606,1971,Graduation,Partner,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,44,1,1,15,5,2,2013,22,3,19,410,7.333333333333333,4.153846153846154,0.0,Non-profitable,2,Low-Value,8.600974135681305,5.491838421974983e-06,0.0,0.0,1.0
9617,1951,Graduation,Single,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,64,0,0,16,4,2,2014,19,4,8,74,4.75,9.72972972972973,0.1,Profitable,2,Low-Value,5.668175421097546,0.3634921365184941,0.13,0.1327,0.8673
3233,1965,PhD,Partner,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,50,1,1,23,3,1,2013,1117,26,21,463,42.96153846153846,26.29213483146067,0.0,Non-profitable,2,Low-Value,43.16683458358092,8.881204148830692e-21,0.0,0.0,1.0
89,1975,PostGraduation,Partner,22212.0,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,40,1,1,9,12,4,2013,69,6,12,202,11.5,11.020408163265303,0.0,Non-profitable,2,Low-Value,12.160159273230764,7.182354758258268e-05,0.0,0.0,1.0
2936,1982,PostGraduation,Partner,23661.0,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,33,1,1,4,12,4,2013,23,4,13,207,5.75,7.826086956521739,0.0,Non-profitable,2,Low-Value,6.679400402821558,0.0003528420910772,0.0,0.0004,0.9996
9449,1958,PhD,Single,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,57,1,1,4,10,4,2013,605,18,15,268,33.611111111111114,50.625,0.0,Non-profitable,2,Low-Value,33.88475336958412,1.61216429484167e-17,0.0,0.0,1.0
7297,1973,Graduation,Single,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,42,1,1,26,12,4,2013,57,7,12,185,8.142857142857142,11.666666666666666,0.0,Non-profitable,2,Low-Value,8.686675381813256,0.0001376517988327,0.0,0.0001,0.9999
11004,1893,PostGraduation,Single,60182.0,0,1,2014-05-17,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,3,11,0,122,1,1,17,5,2,2014,22,3,7,43,7.333333333333333,11.739130434782608,0.62,Profitable,2,Low-Value,8.600974135681305,1.450015556491906,0.8,0.3987,0.6013
313,1968,Graduation,Single,73455.0,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,47,0,0,28,10,4,2013,2088,21,14,244,99.42857142857144,19.285714285714285,0.0,Non-profitable,1,High-Value,99.80249564984786,1.2652452666425566e-08,0.0,0.0,1.0
9940,1958,Graduation,Partner,64961.0,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,57,1,1,23,12,4,2012,1009,14,24,553,72.07142857142857,12.989690721649485,0.0,Non-profitable,0,Moderate-Value,72.54586949987679,5.592651304985728e-14,0.0,0.0,1.0
10735,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,44,1,1,31,7,3,2013,26,4,17,333,6.5,4.800000000000001,0.0,Non-profitable,2,Low-Value,7.437819139114567,3.222972907255022e-05,0.0,0.0001,0.9999
9529,1990,Graduation,Partner,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,25,0,0,28,11,4,2013,1627,21,13,213,77.47619047619048,236.25,0.0,Non-profitable,0,Moderate-Value,77.80360115613912,1.6314260768466758e-29,0.0,0.0,1.0
6439,1958,Graduation,Partner,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,57,1,1,17,8,3,2012,1102,24,28,681,45.91666666666666,58.37837837837838,0.0,Non-profitable,0,Moderate-Value,46.14457981622947,1.756632704708368e-34,0.0,0.0,1.0
2176,1972,Graduation,Partner,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,43,1,1,20,5,2,2013,1690,14,19,405,120.71428571428572,31.5,0.0,Non-profitable,1,High-Value,121.34349011121088,1.7332148693679752e-16,0.0,0.0,1.0
9265,1953,Graduation,Partner,75027.0,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,62,1,1,9,1,1,2013,1390,19,24,536,73.15789473684211,23.108108108108105,0.0,Non-profitable,0,Moderate-Value,73.50973526863682,1.863484617220429e-19,0.0,0.0,1.0
8867,1988,PhD,Partner,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,27,0,0,31,8,3,2012,2126,19,28,667,111.89473684210526,19.0,0.0,Non-profitable,1,High-Value,112.33731440317788,1.3533531622087898e-20,0.0,0.0,1.0
8932,1969,PostGraduation,Partner,65176.0,0,1,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,46,1,1,29,10,4,2012,1531,21,26,608,72.9047619047619,33.1578947368421,0.0,Non-profitable,0,Moderate-Value,73.22248646764444,2.9498975826343747e-25,0.0,0.0,1.0
10236,1975,PostGraduation,Single,31160.0,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,40,1,1,16,9,3,2013,64,5,15,286,12.8,7.627118644067796,0.0,Non-profitable,2,Low-Value,13.605021947850274,1.5000977394598243e-05,0.0,0.0,1.0
6340,1985,Graduation,Single,29938.0,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,30,1,1,27,10,4,2013,26,4,14,245,6.5,6.923076923076923,0.0,Non-profitable,2,Low-Value,7.437819139114567,0.0001277458896785,0.0,0.0001,0.9999
10089,1974,Graduation,Single,102692.0,0,0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,41,0,0,5,4,2,2013,1112,28,21,450,39.71428571428572,504.0,0.0,Non-profitable,2,Low-Value,39.89973696681591,2.1906263182011587e-55,0.0,0.0,1.0
2227,1958,PostGraduation,Partner,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,57,0,0,22,9,3,2012,210,9,27,645,23.33333333333333,8.804347826086957,0.0,Non-profitable,2,Low-Value,23.83101772240925,3.9656894914584756e-12,0.0,0.0,1.0
10992,1967,Graduation,Partner,75702.0,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,48,1,2,29,8,3,2012,1148,21,28,669,54.66666666666666,24.545454545454543,0.0,Non-profitable,0,Moderate-Value,54.94574765833763,8.888544705411816e-24,0.0,0.0,1.0
5304,1974,PhD,Single,30899.0,1,0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,41,1,1,13,10,4,2012,33,4,27,624,8.25,10.285714285714285,0.0,Non-profitable,2,Low-Value,9.207462857131588,2.5684458361067206e-10,0.0,0.0,1.0
309,1961,PhD,Partner,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,54,1,1,16,10,4,2012,1101,16,26,621,68.8125,30.0,0.0,Non-profitable,0,Moderate-Value,69.21840177320851,7.707650794323306e-22,0.0,0.0,1.0
3406,1964,Graduation,Single,45989.0,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,51,1,1,22,10,4,2012,322,12,26,615,26.83333333333333,11.1340206185567,0.0,Non-profitable,2,Low-Value,27.21913308130972,1.2147368207474162e-13,0.0,0.0,1.0
2661,1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,51,1,2,4,6,2,2013,44,6,19,390,7.333333333333333,5.684210526315789,0.0,Non-profitable,2,Low-Value,7.962428333740083,2.157446981919694e-06,0.0,0.0,1.0
3153,1957,PhD,Single,40737.0,2,1,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,58,1,3,8,12,4,2013,17,3,12,203,5.666666666666667,11.25,0.0,Non-profitable,2,Low-Value,6.9092693811573,0.0001291456490108,0.0,0.0002,0.9998
10264,1979,Graduation,Single,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,36,1,1,10,10,4,2012,31,4,27,627,7.75,6.0,0.0,Non-profitable,2,Low-Value,8.701850366269582,2.8039617700679758e-09,0.0,0.0,1.0
1184,1968,PhD,Single,69674.0,0,2,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,47,1,2,22,5,2,2013,845,22,19,403,38.40909090909091,43.04347826086957,0.0,Non-profitable,2,Low-Value,38.642582522811566,1.0818259337380058e-22,0.0,0.0,1.0
9396,1978,PhD,Partner,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,37,1,1,23,11,4,2012,25,3,25,583,8.333333333333334,8.709677419354838,0.0,Non-profitable,2,Low-Value,9.615996988395713,4.742271760974159e-09,0.0,0.0,1.0
2387,1952,PostGraduation,Partner,43776.0,1,1,2013-02-03,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,63,1,2,3,2,1,2013,275,11,23,511,25.0,110.0,0.0,Non-profitable,2,Low-Value,25.413584351502397,1.4826132162671848e-22,0.0,0.0,1.0
6690,1966,PostGraduation,Partner,38179.0,1,1,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,49,1,2,14,3,1,2013,90,7,21,472,12.857142857142858,21.0,0.0,Non-profitable,2,Low-Value,13.431055049201513,5.282590737514677e-12,0.0,0.0,1.0
9703,1970,PhD,Partner,38097.0,1,1,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,45,1,2,15,10,4,2012,184,7,26,622,26.285714285714285,9.0,0.0,Non-profitable,2,Low-Value,26.945348647216537,2.586272375733342e-11,0.0,0.0,1.0
291,1970,Graduation,Partner,72940.0,0,0,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,45,0,0,19,6,2,2013,981,12,18,375,81.75,83.07692307692308,0.0,Non-profitable,0,Moderate-Value,82.33975302665161,1.1702636466886957e-19,0.0,0.0,1.0
4557,1970,Graduation,Partner,22070.0,1,0,2013-10-04,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,45,1,1,4,10,4,2013,67,6,15,268,11.166666666666666,49.090909090909086,0.0,Non-profitable,2,Low-Value,11.82434079807151,3.8582663918074044e-10,0.0,0.0,1.0
2379,1953,Graduation,Single,69267.0,0,0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,3,11,1,62,0,0,22,9,3,2012,1635,12,27,645,136.25,34.83870967741935,0.0,Non-profitable,1,High-Value,137.04215886011684,2.417949685735189e-20,0.0,0.0,1.0
5726,1983,PostGraduation,Single,31788.0,1,0,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,32,1,1,20,3,1,2014,60,7,9,101,8.571428571428571,42.0,0.0,Non-profitable,2,Low-Value,9.117982624303098,1.2492279711391932e-05,0.0,0.0,1.0
3066,1975,PhD,Partner,61905.0,0,1,2014-02-04,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0,40,1,1,4,2,1,2014,231,10,11,145,23.1,450.0,0.0,Non-profitable,2,Low-Value,23.546653329020124,2.423381608801825e-17,0.0,0.0,1.0
6336,1960,Graduation,Partner,29315.0,1,1,2014-04-06,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,55,1,2,6,4,2,2014,48,6,9,84,8.0,9.818181818181818,0.32,Profitable,2,Low-Value,8.634065284058591,0.7379222148871927,0.41,0.2121,0.7879
10967,1963,Graduation,Single,33378.0,1,1,2013-02-06,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0,52,1,2,6,2,1,2013,99,6,23,508,16.5,14.210526315789473,0.0,Non-profitable,2,Low-Value,17.197436400619587,8.493520717573429e-11,0.0,0.0,1.0
2304,1963,PhD,Partner,66313.0,0,1,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,52,1,1,16,9,3,2013,770,21,15,286,36.66666666666666,21.97674418604651,0.0,Non-profitable,2,Low-Value,36.9076085723899,9.66186348044688e-12,0.0,0.0,1.0
3445,1956,Graduation,Single,60714.0,0,0,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,3,11,1,59,0,0,17,1,1,2013,957,21,23,528,45.57142857142857,33.75,0.0,Non-profitable,0,Moderate-Value,45.831238226020126,1.7034936973783385e-23,0.0,0.0,1.0
7828,1981,PostGraduation,Partner,77882.0,0,0,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,3,11,0,34,0,0,30,4,2,2014,818,11,8,60,74.36363636363636,34.137931034482754,0.1,Profitable,0,Moderate-Value,74.97728468452515,0.0258126135796946,0.12,0.003,0.997
3762,1986,PhD,Single,69867.0,0,0,2013-04-02,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,3,11,1,29,0,0,2,4,2,2013,925,16,21,453,57.8125,48.0,0.0,Non-profitable,0,Moderate-Value,58.187790779352426,1.4835696682002406e-21,0.0,0.0,1.0
4391,1968,PostGraduation,Single,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,47,1,1,21,4,2,2013,908,21,20,434,43.23809523809524,29.53125,0.0,Non-profitable,0,Moderate-Value,43.49296093710098,1.1199309525642943e-19,0.0,0.0,1.0
4669,1981,UnderGraduation,Partner,24480.0,1,0,2013-02-11,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,3,11,0,34,1,1,11,2,1,2013,102,7,22,503,14.571428571428571,13.695652173913045,0.0,Non-profitable,2,Low-Value,15.156284019160877,4.112423488926432e-11,0.0,0.0,1.0
10144,1976,Graduation,Partner,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,39,1,1,25,10,4,2012,576,14,26,612,41.142857142857146,15.0,0.0,Non-profitable,2,Low-Value,41.51889486741327,5.154347833639558e-16,0.0,0.0,1.0
8652,1946,Graduation,Partner,37760.0,0,0,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,3,11,0,69,0,0,31,8,3,2012,317,11,28,667,28.818181818181817,49.50000000000001,0.0,Non-profitable,2,Low-Value,29.24724073085222,1.7278904516447725e-21,0.0,0.0,1.0
1672,1974,PhD,Partner,65640.0,0,1,2014-03-01,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,3,11,0,41,1,1,1,3,1,2014,461,14,10,120,32.92857142857143,17.027027027027028,0.04,Profitable,2,Low-Value,33.27847435301764,0.0247196049306005,0.05,0.0045,0.9955
8962,1975,PostGraduation,Partner,44319.0,1,1,2014-04-17,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,40,1,2,17,4,2,2014,37,5,8,73,7.4,25.0,0.0,Non-profitable,2,Low-Value,8.156638647135795,0.0088896854183246,0.0,0.0026,0.9974
9974,1974,Graduation,Partner,30631.0,1,0,2013-07-12,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,3,11,0,41,1,1,12,7,3,2013,70,6,17,352,11.666666666666666,7.2,0.0,Non-profitable,2,Low-Value,12.328068510810391,1.5650712810374134e-06,0.0,0.0,1.0
10983,1952,Graduation,Partner,75278.0,0,0,2013-01-29,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,63,0,0,29,1,1,2013,930,22,23,516,42.27272727272727,116.47058823529412,0.0,Non-profitable,2,Low-Value,42.51403244388297,2.44005776950136e-35,0.0,0.0,1.0
8148,1956,PostGraduation,Partner,50898.0,1,1,2013-01-08,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,3,11,0,59,1,2,8,1,1,2013,859,20,24,537,42.95,20.454545454545453,0.0,Non-profitable,2,Low-Value,43.21699632152735,1.0180188309776192e-18,0.0,0.0,1.0
10102,1966,Graduation,Single,79946.0,0,0,2014-05-12,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,3,11,0,49,0,0,12,5,2,2014,1478,21,7,48,70.38095238095238,99.47368421052632,0.0,Non-profitable,0,Moderate-Value,70.69332940003802,2.2716841012887e-06,0.0,0.0,1.0
4697,1949,PostGraduation,Single,35416.0,0,0,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,3,11,0,66,0,0,13,6,2,2013,390,13,18,381,30.0,18.870967741935484,0.0,Non-profitable,2,Low-Value,30.366873958248316,1.898668124615369e-12,0.0,0.0,1.0
9262,1984,PostGraduation,Partner,32414.0,0,0,2013-07-04,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,3,11,0,31,0,0,4,7,3,2013,52,4,18,360,13.0,32.72727272727273,0.0,Non-profitable,2,Low-Value,14.010781520320648,3.917961441239096e-09,0.0,0.0,1.0
7254,1969,Graduation,Partner,38361.0,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,46,1,1,27,12,4,2013,137,7,12,184,19.571428571428573,8.513513513513514,0.0,Non-profitable,2,Low-Value,20.188201848209022,0.0017168755513329,0.0,0.0009,0.9991
4543,1980,Graduation,Partner,82497.0,0,0,2012-10-31,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,3,11,0,35,0,0,31,10,4,2012,1919,18,26,606,106.61111111111111,50.625,0.0,Non-profitable,1,High-Value,107.0652714965809,8.106109235651321e-27,0.0,0.0,1.0
4927,1971,Graduation,Partner,16626.0,2,0,2014-01-15,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,3,11,0,44,1,2,15,1,1,2014,68,6,11,165,11.333333333333334,7.105263157894736,0.01,Profitable,2,Low-Value,11.99225003565114,0.0123147898631181,0.01,0.0068,0.9932
10451,1965,Graduation,Partner,29672.0,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,50,1,2,12,3,1,2013,25,3,22,474,8.333333333333334,45.0,0.0,Non-profitable,2,Low-Value,9.615996988395713,6.56946952764648e-10,0.0,0.0,1.0
2926,1952,PostGraduation,Partner,55951.0,0,1,2012-08-23,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,3,11,0,63,1,1,23,8,3,2012,1374,20,28,675,68.7,29.032258064516128,0.0,Non-profitable,0,Moderate-Value,69.02429047672997,5.930161023960431e-25,0.0,0.0,1.0
2874,1988,PostGraduation,Single,35388.0,1,0,2013-03-07,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,3,11,0,27,1,1,7,3,1,2013,32,4,22,479,8.0,18.0,0.0,Non-profitable,2,Low-Value,8.954656611700585,1.101590721667047e-09,0.0,0.0,1.0
9738,1986,PostGraduation,Partner,42386.0,1,0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,29,1,1,13,1,1,2013,100,6,23,532,16.666666666666668,12.55813953488372,0.0,Non-profitable,2,Low-Value,17.365345638199216,8.967604183326012e-11,0.0,0.0,1.0
7119,1982,Graduation,Single,68627.0,0,0,2013-01-12,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,3,11,0,33,0,0,12,1,1,2013,825,11,23,533,75.0,22.0,0.0,Non-profitable,0,Moderate-Value,75.61622741441678,1.6565327984497945e-15,0.0,0.0,1.0
3924,1965,PhD,Single,57912.0,0,1,2014-03-17,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,3,11,0,50,1,1,17,3,1,2014,916,23,9,104,39.82608695652174,60.88235294117647,0.0,Non-profitable,2,Low-Value,40.052147928230205,5.30392676328153e-10,0.0,0.0,1.0
5827,1958,Graduation,Single,35246.0,1,1,2014-04-16,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,3,11,0,57,1,2,16,4,2,2014,62,7,8,74,8.857142857142858,11.88679245283019,0.7,Profitable,2,Low-Value,9.405520785962992,1.4800214231863242,0.89,0.3261,0.6738999999999999
5596,1956,PostGraduation,Partner,58821.0,0,1,2013-10-12,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,3,11,0,59,1,1,12,10,4,2013,728,20,14,260,36.4,40.90909090909091,0.0,Non-profitable,2,Low-Value,36.65242246845638,3.6839544835125735e-16,0.0,0.0,1.0
10812,1978,PhD,Partner,46377.0,1,0,2014-03-01,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,3,11,0,37,1,1,1,3,1,2014,90,6,10,120,15.0,6.067415730337078,0.57,Profitable,2,Low-Value,15.68625326240294,0.7303220864796888,0.73,0.2974,0.7026
1717,1988,Graduation,Single,39747.0,1,0,2014-04-13,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,3,11,0,27,1,1,13,4,2,2014,273,10,8,77,27.3,20.930232558139533,0.14,Profitable,2,Low-Value,27.765385139776427,0.098606097826931,0.17,0.0162,0.9838
9491,1984,Graduation,Partner,23976.0,1,0,2013-12-27,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,3,11,0,31,1,1,27,12,4,2013,66,7,12,184,9.428571428571429,9.26470588235294,0.0,Non-profitable,2,Low-Value,9.98059710928278,0.0008756824149015,0.0,0.0005,0.9995
9274,1961,PostGraduation,Partner,80950.0,0,0,2013-03-28,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,3,11,0,54,0,0,28,3,1,2013,1213,22,21,458,55.13636363636363,45.0,0.0,Non-profitable,0,Moderate-Value,55.40368335756775,8.1838698330517445e-25,0.0,0.0,1.0
6609,1966,Graduation,Single,27038.0,0,0,2012-09-18,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,3,11,1,49,0,0,18,9,3,2012,107,6,27,649,17.833333333333332,8.4375,0.0,Non-profitable,2,Low-Value,18.540710301256603,4.466686084485613e-11,0.0,0.0,1.0
6963,1947,Graduation,Single,77457.0,0,0,2014-03-05,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,3,11,0,68,0,0,5,3,1,2014,1157,17,10,116,68.05882352941177,18.0,0.68,Profitable,0,Moderate-Value,68.43881255438512,0.1996737226904895,0.87,0.0294,0.9706
4440,1964,PostGraduation,Partner,64100.0,0,1,2013-09-10,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,3,11,0,51,1,1,10,9,3,2013,546,17,15,292,32.11764705882353,16.451612903225808,0.0,Non-profitable,2,Low-Value,32.4035171477553,1.9670880747945783e-09,0.0,0.0,1.0
1379,1992,PostGraduation,Partner,42670.0,0,0,2013-04-27,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,3,11,0,23,0,0,27,4,2,2013,241,10,20,428,24.1,75.0,0.0,Non-profitable,2,Low-Value,24.551113283962103,2.6723006112041177e-18,0.0,0.0,1.0
10032,1976,Graduation,Single,12571.0,1,0,2014-01-18,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,3,11,0,39,1,1,18,1,1,2014,53,7,11,162,7.571428571428571,7.325581395348838,0.01,Profitable,2,Low-Value,8.111599058493468,0.0251281510793415,0.01,0.0119,0.9881
2826,1967,Graduation,Partner,22574.0,2,1,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,48,1,3,28,10,4,2013,37,5,14,244,7.4,16.071428571428573,0.0,Non-profitable,2,Low-Value,8.156638647135795,1.5353520759336135e-06,0.0,0.0,1.0
6320,1976,PostGraduation,Single,70893.0,0,0,2013-02-06,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,3,11,0,39,0,0,6,2,1,2013,1508,22,23,508,68.54545454545455,47.142857142857146,0.0,Non-profitable,0,Moderate-Value,68.83989190716851,1.1507264039900115e-26,0.0,0.0,1.0
3050,1966,Graduation,Partner,54198.0,1,1,2013-12-17,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,3,11,0,49,1,2,17,12,4,2013,235,10,12,194,23.5,69.23076923076924,0.0,Non-profitable,2,Low-Value,23.94843731099692,2.590571069614914e-12,0.0,0.0,1.0
231,1956,PostGraduation,Partner,28839.0,1,1,2014-03-11,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,3,11,0,59,1,2,11,3,1,2014,32,5,9,110,6.4,5.232558139534883,0.37,Profitable,2,Low-Value,7.1476787766331125,1.04904819896143,0.48,0.463,0.5369999999999999
2392,1972,Graduation,Partner,40321.0,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,43,1,2,29,7,3,2013,102,6,17,335,17.0,9.152542372881356,0.0,Non-profitable,2,Low-Value,17.70116411335847,5.739689519223955e-07,0.0,0.0,1.0
9478,1985,Graduation,Single,66503.0,1,0,2012-08-14,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,3,11,0,30,1,1,14,8,3,2012,401,13,29,684,30.846153846153847,39.0,0.0,Non-profitable,2,Low-Value,31.215927748972305,2.1250259873271667e-22,0.0,0.0,1.0
113,1951,Graduation,Partner,30833.0,1,1,2013-07-16,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,3,11,0,64,1,2,16,7,3,2013,28,4,17,348,7.0,10.90909090909091,0.0,Non-profitable,2,Low-Value,7.943431629976573,4.245557013383765e-07,0.0,0.0,1.0
1802,1971,Graduation,Partner,64795.0,0,1,2013-01-17,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,3,11,0,44,1,1,17,1,1,2013,680,18,23,528,37.77777777777778,70.43478260869566,0.0,Non-profitable,2,Low-Value,38.06172358231224,1.1956088791230168e-27,0.0,0.0,1.0
520,1974,Graduation,Partner,34421.0,1,0,2013-07-01,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,3,11,0,41,1,1,1,7,3,2013,30,3,18,363,10.0,3.333333333333333,0.0,Non-profitable,2,Low-Value,11.307701742919717,5.218998765003663e-05,0.0,0.0001,0.9999
